component_name,component_group_name,meta_value,ID_11_rep1,ID_11_rep2,ID_13_rep1,ID_13_rep2,ID_15_rep1,ID_15_rep2,ID_17_rep1,ID_17_rep2,ID_19_rep1,ID_19_rep2,ID_1_rep1,ID_1_rep2,ID_21_rep1,ID_21_rep2,ID_23_rep1,ID_23_rep2,ID_25_rep1,ID_25_rep2,ID_27_rep1,ID_27_rep2,ID_29_rep1,ID_29_rep2,ID_31_rep1,ID_31_rep2,ID_33_rep1,ID_33_rep2,ID_35_rep1,ID_35_rep2,ID_37_rep1,ID_37_rep2,ID_39_rep1,ID_39_rep2,ID_3_rep1,ID_3_rep2,ID_41_rep1,ID_41_rep2,ID_43_rep1,ID_43_rep2,ID_45_rep1,ID_45_rep2,ID_47_rep1,ID_47_rep2,ID_49_rep1,ID_49_rep2,ID_51_rep1,ID_51_rep2,ID_5_rep1,ID_5_rep2,ID_7_rep1,ID_7_rep2,ID_9_rep1,ID_9_rep2
Lys_435,Lys_431,RT,895.458130,895.361145,895.522156,895.460754,895.556274,895.312134,895.565491,895.277771,895.599426,895.198669,896.166748,895.526855,895.626831,895.546692,895.296448,895.115906,895.477966,895.342896,895.312317,895.280029,895.355408,895.465637,895.669250,895.644226,895.324707,895.403076,895.508362,895.444336,895.522278,895.572693,895.154175,895.675415,895.439087,895.312317,895.594299,895.482056,895.575378,895.488586,895.486450,895.318848,895.555542,895.416565,895.373535,895.283630,895.301331,895.383240,895.384521,895.166992,895.670166,895.652100,895.273010,895.516479
Lys_435,Lys_431,peak_apex_int,1942.124023,701.801392,3892.033447,1220.003052,4232.781250,1301.102417,4615.568359,955.898560,2709.406250,746.822449,884.232422,362.925995,1860.088867,1138.416382,296.284912,215.851898,1141.845947,648.960999,126.580002,69.287483,1320.775757,826.118835,4128.009277,1955.419922,292.339539,203.116333,1065.217651,859.258301,1700.847656,1901.389038,73.319031,56.634651,218.057983,179.896179,781.786316,475.622192,3268.415771,2103.368408,373.190491,306.194611,2201.754150,935.098267,1060.163574,722.073730,1188.744263,860.750854,280.051483,229.720581,5440.227539,2140.801270,118.348869,75.338211
Lys_436,Lys_431,RT,895.458130,895.361145,895.522156,895.460754,895.556274,895.312134,895.565491,895.277771,895.599426,895.198669,896.166748,895.526855,895.626831,895.546692,895.296448,895.115906,895.477966,895.342896,895.312317,895.280029,895.355408,895.465637,895.669250,895.644226,895.324707,895.403076,895.508362,895.444336,895.522278,895.572693,895.154175,895.675415,895.439087,895.312317,895.594299,895.482056,895.575378,895.488586,895.486450,895.318848,895.555542,895.416565,895.373535,895.283630,895.301331,895.383240,895.384521,895.166992,895.670166,895.652100,895.273010,895.516479
Lys_436,Lys_431,peak_apex_int,503.317719,208.539200,1098.122681,352.822296,1119.941406,452.004517,1466.975464,292.762726,798.653137,266.204742,187.394058,97.553017,502.910583,334.293793,127.938240,89.232185,369.857452,282.116699,23.301207,31.463440,368.079071,237.633438,1069.117310,512.527649,139.014908,69.375404,383.020020,231.592056,602.723267,569.651611,38.317165,21.688440,107.462730,28.410599,289.677521,199.468063,782.261414,601.850098,123.480377,86.369606,791.670410,283.405243,458.468445,283.272980,324.886719,250.959442,107.625046,40.026955,1391.519653,687.761292,44.613911,33.653538
Lys_437,Lys_431,RT,895.458130,895.361145,895.522156,895.460754,895.556274,895.312134,895.565491,895.277771,895.599426,895.198669,896.166748,895.526855,895.626831,895.546692,895.296448,895.115906,895.477966,895.342896,895.312317,895.280029,895.355408,895.465637,895.669250,895.644226,895.324707,895.403076,895.508362,895.444336,895.522278,895.572693,895.154175,895.675415,895.439087,895.312317,895.594299,895.482056,895.575378,895.488586,895.486450,895.318848,895.555542,895.416565,895.373535,895.283630,895.301331,895.383240,895.384521,895.166992,895.670166,895.652100,895.273010,895.516479
Lys_437,Lys_431,peak_apex_int,123.083832,65.540276,278.623596,120.991310,317.895172,107.458351,334.779999,72.197746,285.672729,30.455717,54.098343,24.770491,181.267731,141.404022,44.841248,27.604332,153.337769,87.926582,30.747274,25.875544,139.509262,82.253418,286.961548,145.663620,68.666527,27.873547,151.790421,73.087189,222.899506,122.348854,30.231970,27.116035,30.460659,36.320660,45.207726,63.704132,286.322266,176.942902,40.270760,39.710052,140.073654,136.521698,101.525780,73.343071,122.576576,40.811054,88.888542,24.935431,442.572754,152.992706,28.872931,22.945560
Met_218,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_218,Met_218,peak_apex_int,102361.929688,88162.062500,334497.656250,308115.250000,342086.906250,300566.656250,486839.218750,422290.187500,231312.812500,196879.406250,1423597.125000,1393909.125000,166942.109375,158803.250000,24152.751953,21199.337891,76779.132812,75508.171875,9111.083008,8683.254883,79118.304688,75495.171875,257168.046875,249809.796875,27108.798828,24330.839844,116944.859375,112318.531250,206623.531250,207915.656250,4045.727783,3210.804932,29022.712891,27496.757812,43367.140625,44643.789062,232650.093750,233156.046875,31477.496094,29865.798828,155978.781250,160251.640625,119178.843750,123933.929688,144466.109375,140974.062500,27711.251953,27014.720703,348164.843750,327390.031250,10835.837891,9400.323242
Met_219,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_219,Met_218,peak_apex_int,157273.921875,133232.140625,522378.687500,474670.625000,534821.187500,465006.250000,738085.375000,648491.187500,355356.437500,297562.250000,249741.328125,242629.234375,260065.203125,243476.453125,37578.210938,32726.371094,119556.007812,115542.820312,13558.072266,13079.348633,122928.609375,117720.218750,404475.375000,391450.531250,42193.406250,40057.179688,181438.656250,176999.296875,313837.375000,318036.156250,5956.936523,5207.572266,40323.281250,37469.210938,66736.304688,69531.492188,356076.031250,366323.125000,48028.246094,45133.285156,254055.312500,251839.328125,192337.031250,200554.937500,238026.500000,230035.062500,39796.101562,39748.625000,534908.437500,508456.500000,15855.005859,13317.659180
Met_220,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_220,Met_218,peak_apex_int,94283.992188,79596.804688,309885.062500,281032.937500,314601.093750,274434.406250,442082.468750,385027.437500,211063.593750,175686.609375,134572.312500,130933.101562,153998.500000,144674.156250,23030.593750,19647.757812,70361.484375,71649.734375,8615.078125,7958.305664,74695.492188,70120.906250,242758.671875,232417.421875,26461.169922,24618.470703,110137.781250,106500.343750,189126.000000,189630.703125,3895.175781,2843.691895,23540.367188,21880.833984,41092.957031,42144.046875,218425.375000,221757.515625,28120.302734,27332.208984,154451.671875,148836.046875,116732.070312,120744.328125,143060.406250,136200.109375,23818.330078,23117.382812,316998.718750,301060.687500,9524.684570,7890.038086
Met_221,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_221,Met_218,peak_apex_int,33081.304688,27684.460938,102847.734375,94851.656250,104472.687500,92104.781250,148095.171875,130605.679688,71140.289062,58846.570312,18378.121094,19076.841797,52311.308594,48525.273438,7575.146484,6783.521973,23972.820312,22954.384766,2886.528809,3005.864258,25098.619141,22866.425781,80170.515625,79399.343750,8230.938477,8301.766602,36757.488281,35500.582031,62887.320312,64378.429688,1389.194092,1168.508179,8116.817871,7434.710938,13327.462891,14256.458984,71469.757812,75196.335938,10237.218750,9265.626953,49713.523438,51333.707031,38342.773438,39278.496094,47450.269531,46489.718750,8344.729492,8419.795898,107418.320312,101551.382812,3293.200928,3016.458008
Met_222,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_222,Met_218,peak_apex_int,9526.952148,8079.681641,29505.353516,26112.980469,29558.822266,25921.775391,42866.804688,36163.546875,19816.699219,16739.832031,4554.549805,4468.575684,14647.843750,13967.303711,2163.755615,1979.009644,7119.171875,6583.529785,901.537109,1068.331299,7550.983398,6953.676758,22533.396484,23321.185547,2662.063232,2343.270264,10463.486328,10139.540039,18477.337891,18530.369141,455.001160,302.559784,2392.949219,2205.900635,4069.894043,3940.265625,19929.806641,20486.835938,3019.746338,2726.404297,13971.238281,14393.278320,11410.689453,11548.436523,13230.786133,12949.868164,2194.447754,2397.035156,29155.193359,27888.488281,1206.832031,815.483337
Met_320,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_320,Met_320,peak_apex_int,43668.757812,36277.406250,147682.687500,135350.234375,150119.015625,132499.031250,209937.953125,186565.187500,100054.234375,83507.898438,708275.437500,688115.062500,71339.789062,66772.351562,10177.200195,9004.676758,31638.375000,29793.554688,3902.612061,3244.666504,32261.029297,31544.568359,114105.125000,110557.226562,10788.042969,9783.418945,47882.519531,47565.054688,88711.648438,91871.695312,1816.533447,1594.428833,12302.016602,11681.289062,17897.160156,18164.804688,100174.531250,102025.523438,13445.720703,11854.330078,67486.968750,66912.929688,51743.042969,53946.492188,61745.445312,61351.089844,11403.118164,11101.983398,153910.015625,142590.140625,4570.917969,4324.354492
Met_321,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_321,Met_320,peak_apex_int,76238.156250,63888.605469,260136.000000,241853.234375,268712.031250,232376.734375,374989.281250,326174.750000,177965.812500,150078.125000,181046.171875,177386.921875,128396.734375,120026.117188,17900.031250,14902.237305,56009.152344,54493.394531,6703.373047,5919.164551,58570.011719,56003.636719,203478.500000,194926.140625,20423.357422,18558.685547,88313.023438,85444.023438,156572.390625,159408.265625,2977.980469,2353.297363,20203.228516,17818.695312,31754.027344,33776.382812,180095.406250,180228.843750,22724.816406,23068.007812,124621.007812,121499.484375,94142.515625,96921.062500,114879.914062,110994.578125,19574.572266,18178.781250,272812.937500,250670.656250,7632.069824,6394.582031
Met_322,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_322,Met_320,peak_apex_int,55856.050781,46772.128906,189225.671875,172098.890625,194426.000000,167965.765625,268195.812500,237281.937500,127007.796875,107944.960938,99942.062500,99124.859375,92607.281250,86065.750000,12798.424805,10964.511719,41052.660156,39933.511719,5008.990723,4452.247070,42863.050781,39533.757812,147313.468750,141425.953125,14749.630859,13894.555664,63802.441406,62812.410156,112096.546875,113542.250000,2436.697510,1795.890259,13792.301758,12863.381836,23181.039062,24468.191406,129851.117188,131624.515625,16655.490234,15740.203125,91125.570312,90299.546875,69420.492188,73271.320312,85185.171875,83543.437500,13871.160156,12587.115234,196387.859375,183429.468750,5501.960938,4957.328613
Met_323,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_323,Met_320,peak_apex_int,23826.259766,19758.130859,82101.109375,75167.578125,82122.351562,73017.148438,115879.523438,101690.421875,55632.890625,47164.519531,20812.216797,19004.515625,40122.632812,37714.019531,5368.219238,5102.498047,17955.859375,17315.117188,2324.005371,1932.089722,18178.615234,17957.035156,63082.343750,61069.183594,6442.645996,5909.727051,27523.376953,27336.400391,47785.718750,48929.359375,977.873413,795.133972,6215.992676,5599.363281,9863.845703,10205.276367,56604.925781,55517.324219,7337.408203,6694.715332,38944.386719,38891.199219,30050.404297,30702.250000,36202.640625,34651.406250,6541.609863,6056.797852,86647.023438,78769.109375,2257.389893,1879.811279
Met_324,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_324,Met_320,peak_apex_int,7907.682129,6829.075195,27072.931641,25870.326172,28971.460938,24177.546875,40120.515625,34334.847656,18697.222656,15782.103516,5439.246094,5387.503418,13725.797852,12568.958008,2057.709717,1571.866577,6084.818359,5915.291504,766.363464,685.490906,6006.736816,6101.792969,21737.894531,20318.712891,2448.144287,2052.382568,9311.265625,9443.648438,16142.695312,16561.617188,357.151978,310.005432,2091.785645,1941.741089,3629.702637,3613.310547,19302.417969,19334.960938,2782.118164,2593.077148,13531.965820,13012.446289,10050.750977,10879.742188,12171.363281,12055.696289,2127.061523,1986.868408,28693.216797,26574.519531,940.278687,752.280151
Met_325,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_325,Met_320,peak_apex_int,2461.307129,2149.945068,7513.143555,7058.038574,7830.339844,7442.660156,11029.481445,10059.343750,5345.007324,4616.255859,959.021118,1307.541626,3790.526855,3624.309326,643.705933,589.980591,1816.432373,1778.816772,387.954712,287.500854,1988.724731,1605.376221,6453.902832,5935.871582,730.359802,668.396179,2938.753418,2698.427246,4776.537598,4847.254395,182.464478,175.159653,907.417053,862.829102,977.469421,1116.167236,5246.746094,5170.171875,929.216736,931.795410,3713.318359,3845.975342,2785.432373,3044.128662,3822.273438,3691.928223,876.341309,755.961243,7793.918457,6951.725586,419.230072,378.779083
Phe_302,Phe_302,RT,678.895813,678.871033,678.834656,678.850098,678.932129,678.870117,678.949524,678.911255,678.887573,678.846680,679.551575,678.903442,678.878967,678.942383,678.794373,678.794128,678.879944,678.856140,678.758850,678.805664,678.888306,678.828613,678.866760,678.860962,678.812805,678.768616,678.837952,678.804932,678.842896,678.835144,678.636719,678.474121,678.891296,678.811768,678.806824,678.832031,678.877747,678.808960,678.713196,678.859253,678.848145,678.795593,678.814575,678.698303,678.877380,678.814880,678.736572,678.737305,678.854126,678.919128,678.724365,678.807068
Phe_302,Phe_302,peak_apex_int,630928.500000,548566.937500,1882812.250000,1778802.625000,2119152.250000,1949853.500000,2454953.250000,2269726.500000,1492907.750000,1368112.375000,3015712.500000,2926418.750000,1044655.875000,995078.500000,152557.093750,128902.195312,478569.406250,477026.875000,56075.738281,46930.984375,526674.187500,535667.062500,1641925.625000,1566977.625000,148296.500000,129712.023438,757379.500000,764539.625000,1221501.750000,1278798.125000,23306.480469,19005.718750,174540.593750,170344.890625,332359.312500,356033.281250,1521990.750000,1501199.250000,225108.187500,210489.359375,1197819.125000,1169259.375000,943030.125000,976466.687500,1116058.875000,1143714.500000,171883.000000,166845.765625,1986203.250000,1925314.125000,57939.703125,52177.226562
Phe_303,Phe_302,RT,678.895813,678.871033,678.834656,678.850098,678.932129,678.870117,678.949524,678.911255,678.887573,678.846680,679.551575,678.903442,678.878967,678.942383,678.794373,678.794128,678.879944,678.856140,678.758850,678.805664,678.888306,678.828613,678.866760,678.860962,678.812805,678.768616,678.837952,678.804932,678.842896,678.835144,678.636719,678.474121,678.891296,678.811768,678.806824,678.832031,678.877747,678.808960,678.713196,678.859253,678.848145,678.795593,678.814575,678.698303,678.877380,678.814880,678.736572,678.737305,678.854126,678.919128,678.724365,678.807068
Phe_303,Phe_302,peak_apex_int,169465.812500,146716.578125,515318.031250,486188.375000,580542.812500,531600.125000,670810.312500,621282.187500,408037.343750,374721.875000,807804.625000,784215.562500,282739.625000,268006.312500,41166.128906,34510.984375,129772.953125,127079.476562,15552.197266,13373.513672,141328.750000,142533.531250,451413.625000,434408.218750,40044.406250,35297.601562,206053.906250,207899.546875,334316.437500,345602.281250,6495.367188,5216.519043,46555.597656,45433.984375,89215.140625,95585.210938,415107.156250,399482.406250,63915.488281,56456.882812,327163.093750,317375.093750,255715.484375,265174.625000,305606.156250,310988.718750,46971.835938,44701.500000,539057.500000,524015.250000,15538.192383,14207.495117
Phe_304,Phe_302,RT,678.895813,678.871033,678.834656,678.850098,678.932129,678.870117,678.949524,678.911255,678.887573,678.846680,679.551575,678.903442,678.878967,678.942383,678.794373,678.794128,678.879944,678.856140,678.758850,678.805664,678.888306,678.828613,678.866760,678.860962,678.812805,678.768616,678.837952,678.804932,678.842896,678.835144,678.636719,678.474121,678.891296,678.811768,678.806824,678.832031,678.877747,678.808960,678.713196,678.859253,678.848145,678.795593,678.814575,678.698303,678.877380,678.814880,678.736572,678.737305,678.854126,678.919128,678.724365,678.807068
Phe_304,Phe_302,peak_apex_int,65143.367188,56866.289062,197584.406250,182961.375000,221958.312500,201498.437500,255565.484375,238514.953125,154823.921875,142788.125000,310505.968750,300568.250000,107286.953125,102161.882812,15687.686523,12777.661133,47822.648438,49078.132812,5737.626953,5024.156738,55008.804688,53931.609375,169783.562500,163229.234375,15287.904297,13303.587891,78383.429688,77990.328125,125906.085938,133786.453125,2466.623779,2001.770996,17788.218750,17294.277344,33491.273438,36239.117188,159491.687500,155436.625000,23655.722656,21710.738281,123543.156250,121607.664062,96846.867188,101391.390625,117076.593750,119833.890625,18209.109375,16161.834961,206920.203125,198416.625000,5944.407227,5309.851562
Phe_308,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
Phe_308,Phe_308,peak_apex_int,113884.148438,98116.414062,327946.000000,308180.843750,367678.468750,335239.187500,430735.406250,404340.625000,264464.125000,241875.906250,1815221.625000,1774392.250000,186076.359375,175686.703125,28249.140625,22703.281250,87336.992188,84881.796875,10417.008789,9457.773438,93762.492188,95138.328125,286978.031250,274122.250000,26162.806641,22967.025391,133226.281250,136211.078125,218129.500000,225711.687500,4772.075684,3814.189697,35301.710938,34988.832031,59801.230469,64229.812500,269490.125000,266588.406250,40678.363281,38478.871094,207682.390625,202319.234375,164447.500000,169429.171875,191482.500000,194836.437500,33976.152344,31570.027344,346303.437500,338023.906250,11246.923828,10490.300781
Phe_309,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
Phe_309,Phe_308,peak_apex_int,216533.046875,185503.343750,624203.562500,587304.312500,716199.250000,653527.562500,809439.750000,753807.250000,500762.750000,460677.156250,539486.375000,522149.312500,355154.437500,339753.125000,53642.019531,44784.109375,167072.875000,164893.593750,19049.037109,16178.926758,181095.125000,185567.437500,556321.937500,529396.875000,51425.636719,46519.542969,258200.203125,263639.312500,412532.437500,425395.625000,8189.067383,6796.019531,60313.148438,59462.503906,115567.585938,123581.203125,513678.156250,499516.718750,79787.867188,72170.234375,405381.062500,393419.343750,323249.687500,333735.500000,378429.937500,387576.093750,58951.128906,56099.484375,656707.187500,640232.937500,19395.445312,16829.494141
Phe_310,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
Phe_310,Phe_308,peak_apex_int,162590.218750,139721.859375,471114.218750,444934.812500,528896.562500,490061.687500,608926.250000,562652.312500,375582.875000,345857.562500,200227.593750,191649.593750,265933.625000,248741.609375,41010.785156,33755.777344,123465.796875,124781.367188,13669.657227,13097.676758,137927.937500,137950.218750,415895.281250,398333.406250,38096.007812,33285.480469,193063.718750,199018.890625,309451.031250,321334.343750,6110.668945,4974.012695,43243.824219,42556.128906,86293.078125,91244.593750,381765.093750,383657.031250,59513.531250,54428.683594,304251.468750,298766.812500,244043.671875,253886.984375,291730.062500,299537.750000,43384.191406,41407.207031,501251.218750,480539.718750,14954.349609,13713.543945
Phe_311,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
Phe_311,Phe_308,peak_apex_int,64711.339844,55974.984375,192193.109375,179369.546875,212429.109375,197286.734375,242457.265625,224715.281250,152040.250000,140638.062500,36432.843750,35871.625000,107788.156250,101271.453125,15829.940430,13257.279297,50433.289062,50258.765625,5791.814941,5156.210938,54883.781250,53886.863281,165593.218750,159954.531250,15653.424805,13763.035156,78306.062500,78395.765625,125717.476562,129491.445312,2451.128662,2026.502808,17066.964844,16847.199219,34989.726562,38182.027344,154377.328125,155997.515625,23325.160156,22430.904297,122462.476562,120297.664062,98735.726562,103684.226562,115331.515625,119603.304688,18151.693359,16540.519531,198653.328125,191455.765625,5993.090332,5670.009766
Phe_312,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
Phe_312,Phe_308,peak_apex_int,18854.777344,16274.281250,54282.738281,50015.640625,61737.417969,55568.972656,69498.500000,64694.640625,43944.492188,38698.648438,6221.077148,5707.979004,30197.380859,29111.025391,4509.077637,4010.202393,14086.055664,14234.044922,1684.372925,1512.926514,15364.476562,16042.212891,48696.230469,46245.839844,4846.909668,4190.149414,22124.878906,21844.044922,34986.914062,36720.000000,784.529419,589.890259,5256.998535,5161.788574,10351.486328,10310.858398,44967.035156,43210.332031,6932.539062,6236.342773,34827.429688,35822.148438,28071.775391,29491.904297,34541.835938,33013.207031,5331.874023,4737.958984,56024.324219,55011.152344,1727.146118,1809.366455
Phe_313,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
